YEAR,MO,DY,T2M,T2MDEW,TS,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RAIN
2000,8,31,28.33,26.51,28.37,31.78,25.92,21.97,50.74,99.39,3.18,278.88,4.9,279.31,YES
2000,9,1,28.43,26.51,28.51,31.67,26.06,21.97,9.48,99.48,3.39,196.56,5.12,196.62,YES
2000,9,2,27.92,26.61,27.83,29.99,26.58,22.03,1.2,99.55,3.95,171.62,5.79,171.56,YES
2000,9,3,28.58,26.03,28.51,31.7,26.67,21.24,0.03,99.86,4.58,172.94,6.75,173.5,YES
2000,9,4,27.98,26.23,27.89,30.44,26.3,21.42,1.33,100.21,3.87,189.75,5.86,190.38,YES
2000,9,5,27.3,25.86,27.33,29.58,25.65,20.94,8.35,100.17,2.43,202.06,4.07,202.19,YES
2000,9,6,26.93,25.43,26.94,29.62,24.86,20.45,6.89,100.01,2.62,195.62,4.24,196.19,YES
2000,9,7,27.86,25.98,27.84,30.88,25.82,21.12,3.76,100.07,3.9,186.06,5.86,186.44,YES
2000,9,8,27.97,25.86,28.11,31.28,25.57,20.94,0.41,100.21,3.65,197.88,5.45,198.19,YES
2000,9,9,27.77,26.21,27.7,29.95,26.5,21.36,0.33,100.17,3.83,193.56,5.78,193.69,YES
2000,9,10,28.62,26.18,28.69,31.7,26.12,21.42,0.54,100.01,2.94,232.88,4.51,233.62,YES
2000,9,11,28.48,25.86,28.32,31.61,25.63,21,0.1,99.99,2.2,253.06,3.48,253.44,YES
2000,9,12,27.89,25.52,27.66,30.91,25.08,20.57,0,100.14,2.41,307,3.8,307.44,NO
2000,9,13,26.9,25.55,26.73,28.83,25.22,20.57,13.98,100.16,2.86,316.44,4.59,318.06,YES
2000,9,14,27.15,25.64,27.03,29.24,25.84,20.69,8.84,100.17,4.35,172.94,6.28,173.5,YES
2000,9,15,27.5,25.55,27.4,30.4,25.68,20.57,13.93,100.29,4.73,181.44,6.93,181.94,YES
2000,9,16,27.81,25.66,27.83,31.31,25.57,20.69,2.61,100.39,4.28,183.38,6.46,183.88,YES
2000,9,17,27.11,25.55,26.87,29.27,25.53,20.51,10.52,100.55,4.09,186,6.37,186.5,YES
2000,9,18,26.83,25.76,26.53,28.61,25.75,20.75,39.08,100.37,5.66,165.62,8.12,166.5,YES
2000,9,19,27.15,26.19,26.81,28.51,26.38,21.3,26.39,100.4,5.93,180,8.42,180.94,YES
2000,9,20,26.57,25.27,26.27,28.44,25.44,20.14,25.41,100.64,5.68,152.19,8.18,152.88,YES
2000,9,21,26.19,25.26,26.01,28.01,24.9,20.08,5.72,100.85,4.03,127.38,6.25,127.81,YES
2000,9,22,26.19,24.61,26.03,28.33,24.5,19.29,12.71,100.99,2.18,156.62,3.59,157,YES
2000,9,23,26.65,24.65,26.6,30.06,23.88,19.41,8.57,100.81,3.1,198.56,4.71,199.06,YES
2000,9,24,26.69,25.4,26.61,29.22,24.98,20.26,4.73,100.68,2.91,205.56,4.82,205.94,YES
2000,9,25,27.26,25.65,27.18,30.22,25.53,20.57,0.27,100.64,3.06,210.44,5.05,211,YES
2000,9,26,26.86,25.43,26.8,29.67,24.87,20.32,0.35,100.7,2.55,207.06,4.3,207.62,YES
2000,9,27,27.53,24.31,27.11,30.74,24.56,19.04,0.05,100.67,1.87,205.94,2.77,205.81,YES
2000,9,28,27.58,23.93,27.31,31.9,22.84,18.62,0,100.59,1.73,260.12,2.45,260.06,NO
2000,9,29,27.36,24.08,27.05,31.3,23.65,18.74,0,100.59,2.17,263.56,3.02,278.56,NO
2000,9,30,26.48,23.12,26.44,30.98,21.84,17.7,0,100.53,2.42,158.25,3.65,158.31,NO
2000,10,1,26.69,23.22,26.62,30.65,22.58,17.82,0.15,100.54,2.36,113.06,3.55,113.12,YES
2000,10,2,27.18,24.42,27.48,30.92,23.68,19.17,0.7,100.59,2.32,298.88,3.58,299.31,YES
2000,10,3,27.58,25.04,27.74,31.19,24.5,19.84,7.99,100.69,2.11,216.44,3.58,216.75,YES
2000,10,4,27.76,25.01,27.99,31.62,24.67,19.84,13.55,100.7,1.97,220.56,3.37,221.19,YES
2000,10,5,27.56,24.8,27.83,31.58,24.52,19.53,0.6,100.82,2.06,208.5,3.52,208.56,YES
2000,10,6,27.44,24.46,27.62,30.8,24.54,19.1,0,100.87,1.48,198.62,2.52,198.69,NO
2000,10,7,27.17,24.49,27.43,30.83,24.03,19.17,2.01,100.81,1.71,226.44,3.03,226.5,YES
2000,10,8,27.1,24.45,27.21,30.61,24.17,19.17,0.39,100.67,1.71,213.25,2.94,214,YES
2000,10,9,26.81,24.63,26.76,29.9,24.4,19.41,1.51,100.5,1.82,189.88,2.98,189.75,YES
2000,10,10,27.72,24.4,27.4,31.19,24.55,19.17,0.46,100.51,1.15,180.5,1.7,180.38,YES
2000,10,11,27.78,24.69,27.42,30.4,25.09,19.47,1.19,100.64,1.21,151.25,1.71,151.06,YES
2000,10,12,27.76,24.62,27.12,30.14,24.94,19.35,16.24,100.62,1.11,153.06,1.46,153,YES
2000,10,13,26.51,23.4,26.33,31.04,23.12,18.01,1.43,100.46,2.6,323.12,3.89,323.25,YES
2000,10,14,24.71,19.67,24.29,30.62,18.91,14.34,0,100.41,2.57,204.12,4.02,189.5,NO
2000,10,15,25.41,21.65,25.12,31.23,19.69,16.36,0.18,100.52,3.42,101.44,5.61,102.06,YES
2000,10,16,26.46,23.54,26.32,30.54,22.2,18.19,2.23,100.71,2.57,45.44,3.8,45.56,YES
2000,10,17,26.49,24.3,26.4,29.14,24.63,18.98,1.18,100.73,1.79,114.06,2.63,114.19,YES
2000,10,18,26.65,24.51,26.76,30.21,23.94,19.23,1.02,100.61,2.09,137.19,3.21,137.25,YES
2000,10,19,28.04,24.34,27.99,32.19,24.46,19.04,0.19,100.57,0.86,256.31,1.32,241.81,YES
2000,10,20,27.7,24.21,27.8,31.8,24.23,18.92,0.21,100.63,1.53,215.38,2.45,215.31,YES
2000,10,21,27.15,22.69,26.65,31.62,23.29,17.27,2.3,100.6,2.02,253.31,3.17,253.5,YES
2000,10,22,26.44,20.73,25.48,31.34,21.61,15.26,0.03,100.57,1.26,247.19,1.72,247.06,YES
2000,10,23,26.27,19.61,24.95,31.12,20.94,14.22,0,100.56,1.2,249.31,1.62,249.69,NO
2000,10,24,25.63,20.26,24.65,30.67,20.02,14.83,0,100.78,1.52,142.38,2.06,142.44,NO
2000,10,25,25.34,20.84,24.41,30.01,20.1,15.32,0,100.95,1.62,24.06,2.14,24.44,NO
2000,10,26,25.05,21.43,24.42,29.81,20.3,15.93,0,100.9,2.4,40.69,3.27,40.75,NO
2000,10,27,23.54,22.23,23.51,26.76,20.69,16.85,38.77,100.64,4.63,50.19,6.7,51.38,YES
2000,10,28,24.46,22.95,24.55,28.34,22.12,17.52,28.57,100.65,6.12,146.62,8.3,147.81,YES
2000,10,29,23.9,21.78,24.2,28.74,19.98,16.24,0.31,100.98,4.26,349.06,6.27,349.75,YES
2000,10,30,22.98,20.1,23.19,27.93,19.24,14.65,0,100.94,3.17,334.12,4.82,304.88,NO
2000,10,31,22.99,19.87,23.06,28.43,17.81,14.47,0,100.97,2.24,156.25,3.41,141.94,NO
2000,11,1,23.66,20.08,23.37,28.94,18.05,14.59,0,101.12,2.16,24.12,3.05,24.88,NO
2000,11,2,24.87,20.71,24.63,29.51,19.65,15.2,0,101.24,1.42,111.44,2.24,113.06,NO
2000,11,3,25.15,21.08,24.7,29.3,20.8,15.5,0,101.34,1.72,173.44,2.33,173.25,NO
2000,11,4,24.82,19.94,23.73,29.5,19.55,14.47,0,101.37,1.66,227.19,2.16,227.06,NO
2000,11,5,24.83,19.66,23.8,29.23,20.29,14.22,0,101.15,1.24,205.81,1.6,205.81,NO
2000,11,6,24.99,19.33,23.96,29.32,20.97,13.98,0,100.94,1.13,175,1.5,175.75,NO
2000,11,7,24.58,17.18,22.9,29.03,19.95,12.15,0,101.11,1.03,231,1.34,231.38,NO
2000,11,8,23.57,16.26,21.54,28.85,18.1,11.47,0,101.16,1.16,255.31,1.49,255.19,NO
2000,11,9,22.62,16.62,20.9,27.87,16.18,11.78,0,101.05,1.59,269.31,2.15,268.69,NO
2000,11,10,22.81,15.39,21.05,28.73,16.57,10.86,0,101.16,1.41,242.88,1.9,242.56,NO
2000,11,11,23.16,16.45,21.18,28.35,17.86,11.66,0,101.27,1.23,207.44,1.57,206.31,NO
2000,11,12,23.1,17.33,21.6,28.73,17.52,12.27,0,101.09,1.29,203.75,1.73,202.62,NO
2000,11,13,22.98,17.01,21.55,28.55,18.11,12.08,0,100.96,1.17,181.88,1.54,180.81,NO
2000,11,14,23.34,17.84,21.83,28.37,18.61,12.76,0,101.07,1.2,176.56,1.54,175.94,NO
2000,11,15,22.3,17.52,21.33,27.99,17.49,12.39,0,101.25,1.6,193.88,2.22,193.75,NO
2000,11,16,21.29,17.37,20.6,27.41,16.15,12.27,0,101.26,2.37,179,3.34,179.5,NO
2000,11,17,21.7,17.28,20.65,27.05,15.73,12.21,0,101.18,1.83,228.19,2.43,228.25,NO
2000,11,18,22.43,17.31,21.01,27.49,16.41,12.27,0,101.06,1.24,260.44,1.58,260.25,NO
2000,11,19,22.25,18.85,21.55,27.98,17.27,13.55,0,101.01,2.37,217.62,3.51,217.31,NO
2000,11,20,22.92,19.61,22.04,28.04,18.42,14.22,0,101.03,2.01,213.88,2.89,213.19,NO
2000,11,21,23.21,18.99,22.12,28.23,19.07,13.61,0,101.15,1.09,171.25,1.45,174.5,NO
2000,11,22,22.68,18.65,22.08,28.6,17.14,13.31,0,101.31,1.53,122.81,2.17,124.31,NO
2000,11,23,23.1,18.27,21.98,28.51,17.6,13,0,101.44,1.38,156.25,1.85,156.69,NO
2000,11,24,21.65,17.19,20.8,27.35,16.37,12.15,0,101.28,2.33,253.75,3.3,253.62,NO
2000,11,25,20.88,15.51,19.45,26.55,15.47,10.93,0,101.19,1.78,185.75,2.37,186.06,NO
2000,11,26,20.46,13.87,19.14,27.58,14.25,9.83,0,101.27,2.35,266.31,3.4,266.44,NO
2000,11,27,19.99,14.67,18.81,27.1,13.03,10.44,0,101.29,2.38,142.81,3.36,143.38,NO
2000,11,28,21.57,16.57,20.36,27.38,15.04,11.72,0.19,101.23,1.47,115.12,1.98,131.06,YES
2000,11,29,21.47,16.33,20.45,26.62,17.33,11.47,0.29,101.24,1.7,126.25,2.32,126.75,YES
2000,11,30,21.3,14.96,20.17,27.23,14.87,10.56,0,101.36,1.83,146.5,2.58,147.69,NO
2000,12,1,20.62,14.18,19.73,25.8,16.65,10.01,0,101.36,2.2,128.25,3.25,143.44,NO
2000,12,2,17.56,10.29,16.93,25.12,12.49,7.75,0,101.54,3.18,213.25,4.99,198.56,NO
2000,12,3,15.06,8.23,14.65,23.91,7.92,6.77,0,101.58,3.52,316.38,5.48,316.62,NO
2000,12,4,15.8,8.72,14.63,23.53,8.15,6.96,0,101.34,2.58,303.12,3.97,318.25,NO
2000,12,5,16.44,8.01,14.49,23.8,8.57,6.65,0,101.27,2.25,286,3.15,286.19,NO
2000,12,6,17.13,8.58,14.71,24.16,10.76,6.96,0,101.32,1.7,230.81,2.32,230.94,NO
2000,12,7,16.84,9.33,15.06,24.1,11.08,7.26,0,101.44,1.95,160.38,2.68,160.88,NO
2000,12,8,17,9.04,14.83,24.01,9.32,7.14,0,101.35,2.05,294.44,2.82,294.81,NO
2000,12,9,16.9,8.93,15.09,24.73,10.28,7.08,0,101.24,2.25,264.06,3.16,264.06,NO
2000,12,10,17.9,8.81,15.32,25.49,11.26,7.02,0,101.33,1.85,209.19,2.52,209.06,NO
2000,12,11,18.23,9.56,15.8,24.92,12.12,7.39,0,101.4,1.38,213.25,1.84,213.19,NO
2000,12,12,18.33,11.52,16.6,25.45,12.35,8.42,0,101.4,1.45,114.25,1.98,114.81,NO
2000,12,13,16.54,9.27,15.08,24.01,10.05,7.2,0,101.3,2.65,216.31,3.72,246.25,NO
2000,12,14,15.44,7.78,14.09,23.25,7.89,6.53,0,101.3,2.38,280.5,3.39,280.56,NO
2000,12,15,16.5,8.51,14.67,23.92,9.17,6.9,0,101.42,2.1,238.38,2.91,238.44,NO
2000,12,16,16.73,9.98,15.26,24.06,10.15,7.63,0,101.57,2.38,248.62,3.3,234.12,NO
2000,12,17,16.89,11.08,16.02,24.34,9.94,8.18,0,101.53,2.66,332.88,3.91,333.12,NO
2000,12,18,17.69,11.19,16.11,24.9,10.17,8.24,0,101.3,1.91,279.06,2.63,279.12,NO
2000,12,19,17.8,11.05,15.92,24.65,11.23,8.18,0,101.17,1.73,263.19,2.33,263,NO
2000,12,20,17.2,10.57,15.71,24.75,11.08,7.87,0,101.35,2.36,259.25,3.31,259.31,NO
2000,12,21,16.29,9.8,15.49,23.85,9.62,7.51,0,101.41,2.66,326.38,3.82,326.69,NO
2000,12,22,16.39,10.9,15.61,24.2,9.4,8.12,0,101.39,2.85,325.75,4.22,296.25,NO
2000,12,23,16.83,10.19,15.64,24.62,9.39,7.75,0,101.36,2.41,312.75,3.58,313.38,NO
2000,12,24,17.66,10.24,15.83,24.48,10.33,7.75,0,101.32,1.87,314.06,2.61,329.5,NO
2000,12,25,17.43,10.94,16.21,24.71,10.42,8.12,0,101.32,2.28,337.88,3.31,338.12,NO
2000,12,26,17.73,11.66,16.69,24.86,11.15,8.48,0,101.36,2.37,317.38,3.27,317.56,NO
2000,12,27,18.09,11.67,17.01,25.15,11.76,8.48,0,101.39,2.44,92.62,3.43,78.06,NO
2000,12,28,18.34,11.5,17.36,25.62,12.76,8.36,0,101.42,2.27,129.94,3.24,130.56,NO
2000,12,29,18.41,10.94,17.18,25.4,13.02,8.06,0,101.4,2.18,113.81,3.06,99.06,NO
2000,12,30,17.37,9.61,16.08,24.69,10.88,7.39,0,101.35,2.07,221.06,2.88,221.62,NO
2000,12,31,17.17,8.72,15.34,24.53,9.47,6.96,0,101.28,2.11,266.06,2.93,266.31,NO
2001,1,1,17.31,9.44,16.44,25,10.51,7.32,0,101.16,2.08,217.38,3.09,217.88,NO
2001,1,2,16.73,12.61,17.01,21.51,12.62,9.03,0,101.34,2.89,232.5,4.38,218.19,NO
2001,1,3,18.13,13.51,18.07,25.31,12.43,9.58,0,101.38,2.99,245.25,4.62,245.5,NO
2001,1,4,16.48,9.67,16.19,24.05,9.94,7.45,0,101.44,3.12,189.69,4.88,189.25,NO
2001,1,5,14.57,7.26,14.44,22.78,7.94,6.29,0,101.53,3.21,256.69,4.79,256.56,NO
2001,1,6,14,6.28,13.58,22.11,6.99,5.86,0,101.59,3.41,221.75,4.88,221.81,NO
2001,1,7,14.7,5.55,13.26,22.21,6.3,5.62,0,101.39,2.14,251.31,2.91,251.38,NO
2001,1,8,16.83,7.19,14.65,23.74,8.21,6.29,0,101.24,1.41,263.06,1.84,263,NO
2001,1,9,17.8,10.74,16.51,25.03,10.69,8,0,101.31,1.74,230.38,2.4,229.31,NO
2001,1,10,15.51,6.09,14.63,23.34,8.9,5.86,0,101.41,2.82,109.88,4.34,109.88,NO
2001,1,11,14.46,4,13.28,22.51,6.87,5,0,101.33,2.42,219.44,3.32,219.25,NO
2001,1,12,14.62,3.55,13.04,22.63,7.37,4.88,0,101.37,2.12,180.94,2.84,181,NO
2001,1,13,15.71,4.95,14.08,23.33,9.94,5.43,0,101.35,1.87,160.75,2.55,160.31,NO
2001,1,14,15.77,5.77,14.8,24.9,8.62,5.68,0,101.38,2.86,249.94,4.11,249.88,NO
2001,1,15,15.75,4.77,14.41,24.7,9.24,5.31,0,101.49,2.78,182.88,3.89,183,NO
2001,1,16,16.35,4.09,14.55,24.94,6.99,5.07,0,101.5,2.41,242.06,3.33,242.19,NO
2001,1,17,16.76,5.01,15.34,25.62,9.17,5.37,0,101.57,2.89,289.62,4.05,289.81,NO
2001,1,18,16.12,4.03,14.9,25.51,6.93,5.07,0,101.5,3.1,264.19,4.48,264.06,NO
2001,1,19,16.1,3.09,14.37,24.81,6.88,4.76,0,101.49,2.64,286.38,3.63,286.69,NO
2001,1,20,17.32,3.67,15.1,26.17,8.12,4.94,0,101.42,2.34,289.25,3.21,288.94,NO
2001,1,21,17.62,5.01,15.9,26.25,8.56,5.43,0,101.21,2.4,254.5,3.38,254.19,NO
2001,1,22,18.53,9.82,17.8,28.26,10.75,7.63,0,101.05,2.38,226.88,3.63,226.75,NO
2001,1,23,20.6,13.24,19.37,28.45,14.05,9.64,0,100.91,3.38,232.94,5.18,232.75,NO
2001,1,24,17.5,5.2,17.16,27.17,9.8,5.62,0,101.06,3.41,299.12,5.36,298.69,NO
2001,1,25,15.26,1.05,14.37,24.56,5.94,4.09,0,101.17,2.98,234.38,4.34,234.25,NO
2001,1,26,16.1,1.16,14.32,24.89,8.05,4.15,0,101.12,2.09,203.12,2.75,203.12,NO
2001,1,27,16.47,2.3,14.51,24.69,8.22,4.46,0,101.15,1.95,196,2.51,195.88,NO
2001,1,28,17.57,3.24,15.35,25.9,8.71,4.76,0,101.19,1.94,270.75,2.53,271.06,NO
2001,1,29,18.4,4.05,16.15,26.44,11.24,5.07,0,101.18,1.53,186,1.96,185.69,NO
2001,1,30,18.58,8.08,17.01,27.16,10.11,6.77,0,101.12,2.34,242.25,3.14,242.12,NO
2001,1,31,20.63,11.44,19.04,29.87,13.16,8.61,0,100.92,2.22,239.31,2.98,239.81,NO
2001,2,1,21.51,9.44,20.15,31.03,12.59,7.63,0,100.86,2.57,282.81,3.71,282.56,NO
2001,2,2,22.16,8.4,20.89,31.1,13.06,6.96,0,100.86,2.57,275.19,3.65,275.12,NO
2001,2,3,20.54,5.56,19.81,28.4,12.74,5.68,0,101,2.73,248.62,3.95,248.62,NO
2001,2,4,19.99,4.88,19.54,29.16,10.96,5.37,0,101.1,2.58,120.69,3.75,121.12,NO
2001,2,5,21.89,6.42,21.04,30.47,15.14,6.1,0,101.05,1.74,142.5,2.42,143.62,NO
2001,2,6,22.63,13.6,22.76,31.52,16.34,9.77,0,101.03,2.68,213.19,4.05,212.31,NO
2001,2,7,19.43,2.82,19.47,29.08,11.32,4.76,0,101.14,3.63,229.94,5.52,229.69,NO
2001,2,8,19.16,0.81,18,29.38,9.16,4.03,0,101.04,2.93,253.81,3.98,268.69,NO
2001,2,9,18.9,1.21,18.23,29.01,9.05,4.15,0,100.98,3.05,296.62,4.3,296.56,NO
2001,2,10,19.43,1.05,18.26,28.48,9.65,4.09,0,100.96,2.2,284.19,3.01,282.88,NO
2001,2,11,20.37,5.9,19.13,29.26,11.44,5.98,0,100.92,2.29,224.38,3.04,223.69,NO
2001,2,12,21.39,3.86,19.94,30.26,14.02,5.07,0,101.11,1.8,217,2.38,215.88,NO
2001,2,13,20.73,2.27,19.65,30.33,13.06,4.46,0,101.15,2.27,164.19,3.09,164.5,NO
2001,2,14,21.94,1.99,20.36,31.5,13.68,4.39,0,101.14,1.7,141.62,2.27,142.31,NO
2001,2,15,23.18,3.95,21.9,33.25,14.13,5.13,0,101.16,1.2,227.44,1.61,228.06,NO
2001,2,16,23.53,9.95,22.73,32.53,15.24,7.81,0,101.26,1.62,197.06,2.13,197.5,NO
2001,2,17,25.01,10.01,24.58,33.9,17.63,7.75,0,101.23,1.17,226.06,1.64,227.44,NO
2001,2,18,24.65,14.69,25.15,34.01,16.92,10.62,0,101.1,2.95,217.81,4.49,218,NO
2001,2,19,25.42,11.24,25.19,33.89,17.65,8.79,0,101.06,2.37,226.06,3.44,225.75,NO
2001,2,20,24.83,10.62,24.64,33.23,16.95,8.36,0,101.04,2.05,256.31,3,255.88,NO
2001,2,21,25.83,18.19,26.78,33.72,19.42,13.18,1.99,100.79,2.79,218.94,4.34,219.31,YES
2001,2,22,25.4,15.88,26.29,32.7,20.01,11.78,0.8,100.79,2.77,113.19,4.38,98.06,YES
2001,2,23,24.05,6.88,24.15,32.58,16,6.29,0,100.95,2.51,233.62,3.57,234.06,NO
2001,2,24,24.87,13.57,25.25,33.65,16.98,10.13,0,100.81,3.1,236.56,4.71,237.06,NO
2001,2,25,26.44,18.65,27.6,35.19,19.37,13.73,0,100.56,3.7,197,5.38,197.56,NO
2001,2,26,27.81,20.37,28.58,34.99,23.15,15.08,3.17,100.58,4.76,203,6.65,203.88,YES
2001,2,27,27.08,18.25,28.06,33.98,22.37,13.37,0.71,101.05,2.44,131.88,3.67,132.31,YES
2001,2,28,26.82,19.04,28.37,34.19,21.37,13.85,2.44,101.34,1.74,184.94,2.86,167.69,YES
2001,3,1,26.55,20.07,27.75,33.01,21.15,14.59,3.21,101.36,1.61,208.94,2.51,208.19,YES
2001,3,2,26.55,15.85,27.3,33.58,20.54,11.23,0.04,101.37,2.57,313.31,3.66,299,YES
2001,3,3,25.73,6.67,26.18,35.12,16.82,6.16,0,101.4,2.91,143,4.45,143,NO
2001,3,4,26.94,7.36,26.42,35.33,18.38,6.41,0,101.22,2.08,204.62,2.72,204.44,NO
2001,3,5,24.43,9.13,25.33,32.79,16.72,7.32,0.89,101.17,3.81,268.88,5.78,268.62,YES
2001,3,6,25.65,13.4,26.32,33.26,18.34,9.52,0.47,101.15,2.06,195.69,2.88,195.88,YES
2001,3,7,25.89,7.62,25.79,34.19,19.55,6.77,0,101.19,2.23,238.69,2.97,222.81,NO
2001,3,8,25.7,3.98,25.15,34.73,17.08,5.07,0.07,101.05,1.74,185.12,2.34,185.19,YES
2001,3,9,26.24,11.58,26.54,34.93,17.04,8.73,0.02,101.03,2.08,294.62,2.86,293.88,YES
2001,3,10,26.62,3.71,26.04,34.97,18.32,5.19,0,101.06,2.02,296.5,2.73,296,NO
2001,3,11,27.04,7.9,26.5,35.24,17.55,6.9,0,101.13,1.74,250.75,2.3,250.62,NO
2001,3,12,26.55,10.15,26.91,35.6,17.66,8.3,0,101.04,2.26,250.38,3.19,249.81,NO
2001,3,13,27.18,10.94,27.71,35.87,18.82,8.48,0,100.92,2.22,222.19,3.41,222.25,NO
2001,3,14,27.82,15.94,28.8,36.43,20.64,11.54,0.19,100.95,2.59,226.44,3.88,225.75,YES
2001,3,15,27.77,10.86,28.73,37.32,19.05,8.73,0.01,101.07,2.06,259.44,3.26,260.94,YES
2001,3,16,28.01,12.05,28.98,37.15,19.49,9.46,0,100.9,2.3,267.75,3.66,268.19,NO
2001,3,17,28.64,16.36,30.3,36.95,20.89,12.02,0,100.77,2.38,243.19,4.01,243.5,NO
2001,3,18,29.62,13.81,30.32,38.12,22.12,10.62,0.19,100.84,2.33,258,3.51,257.75,YES
2001,3,19,29.33,9.65,29.31,38.42,20.04,8.36,0,100.9,2.31,268.25,3.23,268.81,NO
2001,3,20,29.35,14.3,30.11,39.15,19.8,10.93,0,100.72,2.76,225.88,4.13,226.12,NO
2001,3,21,30.65,16.59,32.01,39.96,22.3,12.51,0,100.51,2.7,225.31,4.48,225.56,NO
2001,3,22,31.15,19.1,32.58,40.1,23.54,14.22,0.14,100.4,4.53,207.12,6.37,207.88,YES
2001,3,23,29.3,21.08,30.22,35.03,25.41,15.69,8.99,100.57,3.44,225.81,4.91,225.12,YES
2001,3,24,29.4,18.51,30.9,37.19,23.15,13.37,0.23,100.53,3.25,216.88,4.83,218.5,YES
2001,3,25,29.56,14.88,30.79,38.34,22.3,11.6,0.12,100.48,3.29,247.44,5,247.81,YES
2001,3,26,30.19,17.02,31.59,38.86,23.46,12.76,0.14,100.35,3.88,240.25,5.72,241.38,YES
2001,3,27,30.08,18.67,31.75,38.39,22.91,13.92,0,100.34,4.12,218.12,6,219.12,NO
2001,3,28,30.85,19.1,32.76,38.84,24.38,14.28,0.04,100.45,3.74,209.5,5.39,210.75,YES
2001,3,29,30.59,21.23,32.08,37.76,25.32,15.93,0.92,100.5,6.03,196.81,7.8,197.62,YES
2001,3,30,29.11,22.71,30.03,34.24,25.01,17.27,9.06,100.56,3.96,217.44,5.54,217.12,YES
2001,3,31,28.26,22.64,29.39,33.51,24.1,17.15,3.25,100.82,2.17,197.56,3.3,197.81,YES
2001,4,1,29.42,21.94,30.95,35.78,24.25,16.48,1.08,100.79,3.75,199.25,5.32,200.31,YES
2001,4,2,29.12,21.73,30.57,34.65,24.47,16.3,8.08,100.72,2.84,201.31,4.48,203.44,YES
2001,4,3,29.82,19.81,31.43,37.84,23.33,14.77,0.91,100.79,2.48,224.56,3.99,226.12,YES
2001,4,4,30.57,18.81,31.88,38.98,23.22,14.04,0,100.83,2.75,241.12,4.33,242,NO
2001,4,5,30.89,14.9,31.46,40.19,22.84,11.78,0,100.67,2.93,239.69,4.47,239.69,NO
2001,4,6,31.93,19.44,33.08,40.87,23.3,14.71,0.05,100.72,2.68,231.81,4.3,231.94,YES
2001,4,7,32.26,20.01,33.43,41.12,25.16,15.01,4.22,100.75,3.45,230.12,5.36,231.44,YES
2001,4,8,31.23,19.36,32.3,38.82,25.65,14.77,0,100.52,3.72,213.5,5.56,214.56,NO
2001,4,9,31.69,16.8,32.73,40.69,24.27,13.24,0,100.45,3.37,235.25,5.16,235.81,NO
2001,4,10,32.62,20.8,33.97,40.86,26.22,15.75,0,100.67,5.16,200.06,7.01,201,NO
2001,4,11,32.98,19.62,34.63,41.9,25.9,14.89,0,100.64,4.31,202.38,6.09,204.06,NO
2001,4,12,32.2,21.12,32.95,38.15,25.94,15.87,0,100.55,4.61,206.94,6.64,208.12,NO
2001,4,13,31.33,19.19,31.87,36.62,27.78,13.92,0.94,100.77,4.77,226.12,6.84,226.94,YES
2001,4,14,30.63,18.55,32.96,36.37,25.79,13.31,0.06,101.13,3.01,195.75,4.26,195.12,YES
2001,4,15,30.34,20.51,32.51,36.98,25.07,15.08,3.72,101.1,3.21,201.88,4.4,203.31,YES
2001,4,16,31.05,20.95,33.2,38.47,24.92,15.56,0.66,100.84,3.58,204.81,4.87,207.06,YES
2001,4,17,31.19,21.3,32.51,38.3,25.91,15.99,4.47,100.67,3.61,213.56,5.06,214.69,YES
2001,4,18,29.23,19.98,30.19,33.62,24.57,14.77,3.53,100.75,2.2,273.56,3.05,288.56,YES
2001,4,19,30.54,20.19,32.23,38.01,23.55,14.83,0.78,100.59,3.73,222,5.41,223.5,YES
2001,4,20,32.32,16.8,33.54,40.14,25.03,12.63,0.02,100.37,3.38,269.69,4.7,270.12,YES
2001,4,21,32.33,13.7,33.12,40.56,23.99,10.31,0,100.29,2.96,286.31,4.22,285.88,NO
2001,4,22,31.05,9.88,32.34,40.12,21.76,8.12,0,100.37,2.34,284.31,3.45,284.5,NO
2001,4,23,31.45,13.58,33.33,41.08,22.07,10.68,0,100.43,2.92,226.5,4.66,228.31,NO
2001,4,24,32.15,18.94,33.88,41.4,23.68,14.34,0,100.52,4.53,198.75,6.43,199.44,NO
2001,4,25,32.31,19.73,33.91,40.87,25.14,14.95,0,100.38,5.88,195.44,7.79,196.62,NO
2001,4,26,32.14,21.94,33.82,40.57,26.08,16.66,0,100.34,7.37,193.25,9.25,194.25,NO
2001,4,27,32.23,22.44,33.98,40.9,26.71,17.09,0.01,100.28,8.01,196.56,9.94,198.06,YES
2001,4,28,33.07,22,35.15,42.84,26.82,16.91,0.2,100.05,6.99,195.19,8.56,197.25,YES
2001,4,29,32.81,23.66,34.62,41.48,27.1,18.49,0.2,100.13,7.35,186.75,9.05,188.12,YES
2001,4,30,31.98,24.01,33.65,38.51,27.49,18.74,3.42,100.4,7.13,176.56,8.78,177.69,YES
2001,5,1,32.27,23.02,33.98,39.83,26.74,17.76,3.06,100.48,5.19,175.38,6.51,176.56,YES
2001,5,2,31.83,23.12,33.65,38.65,26.73,17.82,1.66,100.35,4.77,178.56,5.88,179.69,YES
2001,5,3,31.58,23.16,33.58,38.37,26.14,17.94,3.02,100.14,3.9,183,4.97,184.81,YES
